,Property Address,Property Area,Property Type,Property Link,Image Links,Property Description,Key Features,Agent Names,Agent Mails,Agent Contacts,Property File Link
147,"265 King Henrys Drive, New Addington, Croydon, Surrey, CR0 0AE","20,125 Sq Ft (1,869.61 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1557/265-King-Henrys-Drive-New-Addington-Croydon-Surrey-CR0-0AE-Land-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+9490_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6758_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+7958_web.jpg,"YARD TO LET. Existing buildings shortly to be demolished to leave a hard-surfaced yard totalling 20,125 sq ft with palisade perimeter fencing.",The yard will have power and water capped off;Secure palisade fenced yard;Available for up to 3 years,ROBERT BRADLEY-SMITH;HARVEY ARROWSMITH,mailto:robert.bradley-smith@altusgroup.com;mailto:harvey.arrowsmith@altusgroup.com,tel:01737 243328;tel:01737 243328,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7487_3e104f6ipdvr8e76&filename=Details%20-%20265%20King%20Henry%27s%20Drive%2C%20New%20Addington%20-%20CURRENT.pdf
148,"Global House, High Street, Crawley, West Sussex, RH10 1DL","1,960 - 15,076 Sq Ft (182.08 - 1,400.56 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1598/Global-House-High-Street-Crawley-West-Sussex-RH10-1DL-Office-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+6989_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6988_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9496_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9497_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6990_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6968_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6992_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9494_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9495_web.jpg,TO LET - CONTEMPORARY MODERN OFFICE BUILDING - NEWLY REFURBISHED TO GRADE A SPECIFICATION. Global House is an iconic office building,Glazed feature entrance and generous reception;New VRF Air conditioning;New LED lighting;Metal tile suspended ceilings;Fully accessible raised floors;2 new passenger lifts;Refurbished male and female WCs on all floors;44 Car parking spaces (1:343 sq ft);Prime town centre office location,TIM HODGES;MATT WALTERS,mailto:tim.hodges@altusgroup.com;mailto:matt.walters@altusgroup.com,tel:01737 243 328;tel:01737 243 328,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7490_d195d58ykc06ir1d&filename=Brochure%20-%20Global%20House%2C%20Crawley%20-%20CURRENT.pdf
149,"Building 4, Dorking Office Park, Station Road, Dorking, Surrey, RH4 1HJ","2,248 - 5,154 Sq Ft (208.84 - 478.81 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1547/Building-4-Dorking-Office-Park-Station-Road-Dorking-Surrey-RH4-1HJ-Office-,https://altuscrm.agencypilot.com/crm/store/property/320+7231_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+7233_web.jpg;https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+7232_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6730_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+7892_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+7889_web.jpg,"TO LET - MODERN OFFICE PREMISES, NEWLY REFURBISHED, LOCATED ON A WELL-ESTABLISHED BUSINESS PARK. Dorking Office Park is a well established business park, prominently Positioned within this affluent market town. 4 Dorking Office park is a modern office building benefitting from a full height glazed reception and excellent car parking. Recently refurbished, the office building provides occupiers with highly specified and efficient space which benefits from high quality and contemporary finishes.",New VRF heating/cooling system;Newly remodelled reception area;New suspended ceilings;New LED lighting and PIRS;Shower facilities;Refurbished WCs;On-site car parking;Dormer windows to be installed on the 2nd floor,TIM HODGES;HARVEY ARROWSMITH,mailto:tim.hodges@altusgroup.com;mailto:harvey.arrowsmith@altusgroup.com,tel:01737 243 328;tel:01737 243328,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=6861_jgd1bxe39bzo55nw&filename=Brochure%20-%204%20Dorking%20Office%20Park%20-%20CURRENT.pdf
150,"Various Units, Halo Business Park, Cray Avenue, St Mary Cray, Orpington, Kent, BR5 3PZ","6,219 - 22,596 of 150,599 Sq Ft (577.75 - 2,099.17 of 13,990.65 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1449/Various-Units-Halo-Business-Park-Cray-Avenue-St-Mary-Cray-Orpington-Kent-BR5-3PZ-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+6432_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6165_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6434_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6433_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6431_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6430_web.jpg,"TO LET - BRAND NEW INDUSTRIAL / WAREHOUSE UNITS AVAILABLE. HALO is situated in the heart of the main Orpington commercial area for trade, retail and distribution with frontage directly onto Cray Avenue (A224). Cray Avenue is one of the major thoroughfares in the area and links directly to the A20 to the south (1.5 miles) and M25 at junction 4 to the north (4 miles). St Mary Cray overland station is within 0.3 miles of the site providing a direct train service to London Victoria (30 minutes).",EPC rating of A;BREEAM 'Very Good' rating;8-12m eaves;37.5kN/m2 minimum warehouse floor loading;Electric roller shutter loading doors;Fully carpeted and heated offices,TOM BOOKER;ROBERT BRADLEY-SMITH,mailto:tom.booker@altusgroup.com;mailto:robert.bradley-smith@altusgroup.com,tel:07584 237141;tel:01737 243328,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7128_id7e655857w2is6o&filename=Orpington%20-%20Halo%20Business%20Park.pdf
151,"Unit 4, Orpington Business Park, Faraday Way, Orpington, Kent, BR5 3QW","6,036 Sq Ft (560.74 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1426/Unit-4-Orpington-Business-Park-Faraday-Way-Orpington-Kent-BR5-3QW-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+6007_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6006_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6004_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+6005_web.jpg,"TO LET - A NEW TRADE COUNTER / WAREHOUSE UNIT. Orpington Business Park is situated on Faraday Way off Cray Avenue (A224), which is the main commercial location for trade and retail operators in the area. The Park is 1.5 miles from the A20 Crittalls Corner junction which is only 4.5 miles from junction 3 of the M25 to the east and 17 miles to Central London via the A20 dual carriageway to the west.",6m eaves height;37.5kN/m minimum warehouse floor loading;Electric roller shutter doors;Fully carpeted and heated offices;EPC Rating A,STEVE RICHMOND;TOM BOOKER,mailto:stephen.richmond@altusgroup.com;mailto:tom.booker@altusgroup.com,tel:07771 900682;tel:07584 237141,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=4185_um0a9zfy76px6472&filename=Unit%204%20Orpington%20Business%20Park%20Faraday%20Way%20Orpington.pdf
152,"Unit F4, Belvedere Point, Crabtree Manorway North, Belvedere, Kent, DA17 6AX","2,773 Sq Ft (257.61 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1411/Unit-F4-Belvedere-Point-Crabtree-Manorway-North-Belvedere-Kent-DA17-6AX-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/property/320+5922_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5923_web.jpg;https://altuscrm.agencypilot.com/crm/store/marketstatus/8.png;https://altuscrm.agencypilot.com/crm/store/property/320+5925_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5924_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5926_web.jpg,TO LET - HIGH QUALITY INDUSTRIAL / WAREHOUSE UNITS AVAILABLE. Belvedere Point is a high quality development of 19 small industrial / warehouse units on a self-contained site.,5-6m Clear internal height;20KN/sq m Reinforced concrete floor;Electronic overhead loading doors;Shell units fitted with accessible WC;3 phase power supply;8m yard depth;Allocated car parking spaces,STEVE RICHMOND;CHRIS BIRCH,mailto:stephen.richmond@altusgroup.com;mailto:chris.birch@altusgroup.com,tel:07771 900682;tel:07976 681951,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7369_143ns5x4tdk4g24v&filename=Belvedere%20-%20Belvedere%20Point%20brochure%20new.pdf
153,"Unit 6, Klinger Industrial Park, Edgington Way, Sidcup, Kent, DA14 5AH","13,276 Sq Ft (1,233.34 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1367/Unit-6-Klinger-Industrial-Park-Edgington-Way-Sidcup-Kent-DA14-5AH-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/property/320+5641_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5638_web.jpg;https://altuscrm.agencypilot.com/crm/store/marketstatus/8.png;https://altuscrm.agencypilot.com/crm/store/property/320+5640_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5639_web.jpg,"TO LET - BRAND NEW WAREHOUSE / INDUSTRIAL / TRADE COUNTER UNIT. Klinger Industrial Park lies within a mixed commercial and industrial location fronting the busy A223 where on average in excess of 23,000 vehicles pass each day. Edgington Way connects into the Crittals Corner roundabout accessing the A20. The M25 motorway is approximately 5 miles to the east with Central London 14 miles to the west. Adjoining occupiers include Tesco, Coca Cola, Booker, B&Q, Selco, Lexus and Toyota car dealerships.","Min clear height of 8.4m;Generous yard and car parking provisions;Full height loading door;Floor loading of 37.5kN/sq m;Ability to combine units;First floor offices;Excellent access to A20, M25 and Central London.",CHRIS BIRCH;STEVE RICHMOND,mailto:chris.birch@altusgroup.com;mailto:stephen.richmond@altusgroup.com,tel:07976 681951;tel:07771 900682,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7021_828s2zfy533n974k&filename=Sidcup%20-%20Klinger%20Industrial%20Park%20brochure.pdf
154,"Unit 4, Klinger Industrial Park, Edgington Way, Sidcup, Kent, DA14 5AH","10,488 Sq Ft (974.34 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1369/Unit-4-Klinger-Industrial-Park-Edgington-Way-Sidcup-Kent-DA14-5AH-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/property/320+5646_web.jpg;https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+9334_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9333_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9332_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5649_web.jpg,"TO LET - BRAND NEW WAREHOUSE / INDUSTRIAL / TRADE COUNTER UNIT. Klinger Industrial Park lies within a mixed commercial and industrial location fronting the busy A223 where on average in excess of 23,000 vehicles pass each day. Edgington Way connects into the Crittals Corner roundabout accessing the A20. The M25 motorway is approximately 5 miles to the east with Central London 14 miles to the west. Adjoining occupiers include Tesco, Coca Cola, Booker, B&Q, Selco, Lexus and Toyota car dealerships.","Min clear height of 8.4m;Generous yard and car parking provisions;Full height loading door;Floor loading of 37.5kN/sq m;Ability to combine units;First floor offices;Excellent access to A20, M25 and Central London.",CHRIS BIRCH;STEVE RICHMOND,mailto:chris.birch@altusgroup.com;mailto:stephen.richmond@altusgroup.com,tel:07976 681951;tel:07771 900682,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7020_mj8ys28y55mcsy4f&filename=Sidcup%20-%20Klinger%20Industrial%20Park%20brochure.pdf
155,"Unit 3, Klinger Industrial Park, Edgington Way, Sidcup, Kent, DA14 5AH","11,345 Sq Ft (1,053.95 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1370/Unit-3-Klinger-Industrial-Park-Edgington-Way-Sidcup-Kent-DA14-5AH-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+5653_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9322_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9325_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9324_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9323_web.jpg,"TO LET - BRAND NEW WAREHOUSE / INDUSTRIAL / TRADE COUNTER UNIT. Klinger Industrial Park lies within a mixed commercial and industrial location fronting the busy A223 where on average in excess of 23,000 vehicles pass each day. Edgington Way connects into the Crittals Corner roundabout accessing the A20. The M25 motorway is approximately 5 miles to the east with Central London 14 miles to the west. Adjoining occupiers include Tesco, Coca Cola, Booker, B&Q, Selco, Lexus and Toyota car dealerships.","Min clear height of 8.4m;Generous yard and car parking provisions;Full height loading door;Floor loading of 37.5kN/sq m;Ability to combine units;First floor offices;Excellent access to A20, M25 and Central London.",CHRIS BIRCH;STEVE RICHMOND,mailto:chris.birch@altusgroup.com;mailto:stephen.richmond@altusgroup.com,tel:07976 681951;tel:07771 900682,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7019_12l059wmp10kvk05&filename=Sidcup%20-%20Klinger%20Industrial%20Park%20brochure.pdf
156,"Unit 50, Barwell Business Park, Leatherhead Road, Chessington, Surrey, KT9 2NY","14,136 Sq Ft (1,313.23 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1358/Unit-50-Barwell-Business-Park-Leatherhead-Road-Chessington-Surrey-KT9-2NY-Industrial/Warehouse-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+7802_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+7803_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+7804_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+5600_web.jpg,"TO LET - OFFICE/HIGH TECH UNIT. Unit 50 currently comprises a 50:50 office and industrial configuration. However, we can offer the whole building of 14,136 sq ft (1,313 sq m) as office accommodation if required. The unit offers:",Fully accessible raised floors;Gas central heating;Male and female toilets to both floors along with disabled toilets;One level access loading door to rear;Suspended ceiling with recessed lighting units;Courtyard area;Lift;48 car parking spaces,ROBERT BRADLEY-SMITH;HARVEY ARROWSMITH,mailto:robert.bradley-smith@altusgroup.com;mailto:harvey.arrowsmith@altusgroup.com,tel:01737 243328;tel:01737 243328,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=6877_01843msw848vuk30&filename=Brochure%20-%20Unit%2050%20Barwell%20Business%20Park%20-%20CURRENT.pdf
157,"Somerset House, 47-49 London Road, Redhill, Surrey, RH1 1LU","1,500 - 8,611 Sq Ft (139.35 - 799.96 Sq M)",TO LET,https://propertysearch.altusgroup.com/property/details/1326/Somerset-House-47-49-London-Road-Redhill-Surrey-RH1-1LU-Office-,https://altuscrm.agencypilot.com/crm/store/marketstatus/14.png;https://altuscrm.agencypilot.com/crm/store/property/320+5476_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9612_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9614_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9605_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9613_web.jpg;https://altuscrm.agencypilot.com/crm/store/property/320+9606_web.jpg,"TO LET - NEWLY REFURBISHED THROUGHOUT HIGH SPECIFICATION GROUND AND FIRST FLOOR OFFICES WITH NEW CONTEMPORARY RECEPTION, NEW SHOWERS/CHANGING AND DRYING ROOM, SECURE BIKE STORAGE AND ELECTRIC CAR CHARGING POINTS. Somerset House is a modern town centre office building superbly positioned within a five minute walk of the railway station and the high street. The ground and first floor offices, reception and building amenities are being enhanced and refurbished to provide an exceptional working environment to meet the needs of modern business. Planned external enhancements include new wall finishes and lighting, a green wall and a new contemporary entrance canopy to give the building a real sense of arrival and prominence.","New LED lighting;New metal tile suspended ceilings;New full access raised floor;New 4 pipe air conditioning system;New showers & Changing rooms with lockers;Secure underground bike storage;Electric car charging points;Suites available from 1,500 sq ft;34 Car parking spaces (1:253 sq ft);Passenger Lifts",TIM HODGES;MATT WALTERS,mailto:tim.hodges@altusgroup.com;mailto:matt.walters@altusgroup.com,tel:01737 243 328;tel:01737 243 328,https://propertysearch.altusgroup.com/umbraco/Surface/PropertySurface/ViewFile?docKey=7572_7881477ttopnt40y&filename=Brochure%20-%20Somerset%20House%2C%20Redhill%20-%20CURRENT.pdf
